EmployeeID,NightShifts,MorningShifts,AfternoonShifts,WeekendShifts,HolidayShifts,WorkingTimeMean,WorkingTimeVariance
999,88,245,157,0,0,7.840816326530613,0.3147206423553024
1000,0,242,242,0,0,6.268595041322314,0.2802544494358899
1001,0,226,226,0,0,6.3097345132743365,0.2414159292035361
1002,0,239,239,0,0,6.7907949790794975,0.35100734854611554
1003,0,228,228,0,0,6.008771929824562,0.281861040265864
1004,235,235,0,0,0,9.063829787234043,0.29932715039097424
1005,205,240,35,0,0,8.479166666666666,0.25897838214783314
1006,0,234,234,0,0,6.722222222222222,0.26156413924654615
1007,35,232,197,0,0,7.581896551724138,0.2876362143603504
1008,0,232,232,0,0,6.706896551724138,0.2600388117629478
1009,0,239,239,0,0,6.2594142259414225,0.24334587391442117
1010,160,239,79,0,0,8.171548117154812,0.2519601983052658
1011,138,232,94,0,0,8.137931034482758,0.27526496492014085
1012,0,234,234,0,0,6.068376068376068,0.27856645024026805
1013,61,244,183,0,0,7.676229508196721,0.2774573298252725
1014,22,235,213,0,0,7.472340425531915,0.2673940716493887
1015,0,236,236,0,0,6.3940677966101696,0.30787955283087015
1016,240,243,3,0,0,8.901234567901234,0.26293235384145197
1017,8,232,224,0,0,7.3405172413793105,0.2774854455888936
1018,0,237,237,0,0,6.675105485232067,0.28806407780877047
1019,108,242,134,0,0,7.987603305785124,0.2944514934330088
1020,245,245,0,0,0,10.040816326530612,0.2606222816995617
1021,240,240,0,0,0,9.566666666666666,0.29679218967922305
1022,230,230,0,0,0,9.273913043478261,0.260888551357506
1023,0,228,228,0,0,6.1535087719298245,0.2802960043280005
1024,207,229,22,0,0,8.550218340611353,0.29242319773231684
1025,116,245,129,0,0,7.979591836734694,0.27417196386751713
1026,18,229,211,0,0,7.362445414847161,0.27595188845476004
1027,1,239,238,0,0,6.887029288702929,0.31071340670159237
1028,0,243,243,0,0,6.674897119341564,0.26163996871067763
1029,0,230,230,0,0,6.547826086956522,0.29246250237327126
1030,0,231,231,0,0,6.54978354978355,0.3007716920760409
1031,0,237,237,0,0,6.725738396624473,0.2931059143245382
1032,76,244,168,0,0,7.795081967213115,0.2788234500438515
1033,86,230,144,0,0,7.9,0.2650655021834093
1034,0,243,243,0,0,6.2139917695473255,0.2763323470394162
1035,0,239,239,0,0,6.205020920502092,0.2561091382159561
1036,13,226,213,0,0,7.367256637168142,0.29563421828908354
1037,77,235,158,0,0,7.8382978723404255,0.289979996362972
1038,244,244,0,0,0,10.295081967213115,0.28293867638130005
1039,3,241,238,0,0,7.04149377593361,0.29827109266943047
1040,224,230,6,0,0,8.734782608695653,0.23066261629010987
1041,119,245,126,0,0,8.008163265306122,0.30321177651388204
1042,0,233,233,0,0,6.575107296137339,0.254032854817226
1043,17,232,215,0,0,7.392241379310345,0.2913681146439786
1044,0,243,243,0,0,6.588477366255144,0.26796585382443716
1045,19,228,209,0,0,7.434210526315789,0.2467539995362848
1046,235,235,0,0,0,10.685106382978724,0.259392616839421
1047,5,237,232,0,0,7.215189873417722,0.26281913752413627
1048,0,229,229,0,0,7.0873362445414845,0.2993564697770588
1049,20,235,215,0,0,7.476595744680851,0.29325331878523225
1050,32,230,198,0,0,7.595652173913043,0.2943041579646848
1051,238,238,0,0,0,9.491596638655462,0.26786157500975627
1052,0,239,239,0,0,6.158995815899582,0.2939418445202358
1053,240,240,0,0,0,9.5875,0.2851987447698684
1054,36,235,199,0,0,7.659574468085107,0.2682305873795252
1055,0,235,235,0,0,6.114893617021276,0.2987088561556634
1056,232,243,11,0,0,8.674897119341564,0.26990443152058746
1057,10,232,222,0,0,7.219827586206897,0.27614196148678555
1058,235,235,0,0,0,10.685106382978724,0.2850336424804466
1059,2,230,228,0,0,6.982608695652174,0.2791722042908697
1060,242,242,0,0,0,10.231404958677686,0.2532834950790434
1061,43,237,194,0,0,7.69620253164557,0.2801973825359355
1062,47,230,183,0,0,7.613043478260869,0.28192519460793547
1063,0,237,237,0,0,6.493670886075949,0.2849173996996334
1064,0,226,226,0,0,6.092920353982301,0.2624385447394323
1065,8,238,230,0,0,7.256302521008403,0.2589263553522658
1066,55,233,178,0,0,7.682403433476395,0.2780079917122999
1067,122,231,109,0,0,8.004329004329005,0.2825898738942234
1068,0,241,241,0,0,6.568464730290456,0.27966804979253085
1069,237,237,0,0,0,10.367088607594937,0.25874275906458566
1070,88,238,150,0,0,7.852941176470588,0.3200546041201277
1071,0,229,229,0,0,7.096069868995633,0.3152915038688406
1072,101,235,134,0,0,7.965957446808511,0.3065284597199483
1073,0,242,242,0,0,6.309917355371901,0.2396522752992024
1074,0,237,237,0,0,6.122362869198312,0.26038761353071493
1075,213,234,21,0,0,8.58974358974359,0.303070320237695
1076,93,230,137,0,0,7.856521739130435,0.28063413707993345
1077,51,238,187,0,0,7.701680672268908,0.2777186824096748
1078,0,240,240,0,0,6.508333333333334,0.27608089260809027
1079,0,236,236,0,0,6.228813559322034,0.2538045438153588
1080,2,227,225,0,0,7.061674008810573,0.2616662118435968
1081,50,228,178,0,0,7.7105263157894735,0.2770693252956166
1082,243,243,0,0,0,10.497942386831276,0.2758221950141076
1083,232,232,0,0,0,9.543103448275861,0.2751903269144708
1084,28,236,208,0,0,7.508474576271187,0.2509917057338595
1085,143,231,88,0,0,8.121212121212121,0.29828722002634805
1086,5,234,229,0,0,7.085470085470085,0.32742746047466825
1087,221,233,12,0,0,8.65236051502146,0.24500517981353148
1088,243,243,0,0,0,10.469135802469136,0.2748699112335465
1089,3,242,239,0,0,7.115702479338843,0.33510510613490607
1090,0,227,227,0,0,6.488986784140969,0.25983392460333143
1091,1,244,243,0,0,6.737704918032787,0.2765971800580188
1092,238,238,0,0,0,9.289915966386555,0.2573662376342918
1093,38,231,193,0,0,7.567099567099567,0.28134763786937306
1094,6,243,237,0,0,7.242798353909465,0.28378056660884726
1095,0,241,241,0,0,7.062240663900415,0.2836099585062205
1096,235,235,0,0,0,10.174468085106383,0.2899436261138448
1097,2,231,229,0,0,6.83982683982684,0.2742330133634507
1098,12,228,216,0,0,7.280701754385965,0.27328232475461556
1099,0,229,229,0,0,6.471615720524017,0.294146939400905
1100,15,232,217,0,0,7.396551724137931,0.30959844752947957
1101,180,231,51,0,0,8.311688311688311,0.2676453980801813
1102,239,239,0,0,0,9.259414225941423,0.28536268063711023
1103,0,236,236,0,0,6.758474576271187,0.2860980887125829
1104,0,228,228,0,0,6.0964912280701755,0.2902078986011282
1105,68,238,170,0,0,7.785714285714286,0.27034358047016604
1106,0,229,229,0,0,6.449781659388647,0.2836512679077634
1107,237,237,0,0,0,10.603375527426161,0.2996495744833059
1108,0,230,230,0,0,6.834782608695652,0.2607936206569205
1109,0,230,230,0,0,6.28695652173913,0.2666413518131756
1110,12,228,216,0,0,7.31140350877193,0.2858605765515099
1111,242,244,2,0,0,8.90983606557377,0.29636375902314266
1112,244,245,1,0,0,9.412244897959184,0.25968551354967756
1113,0,232,232,0,0,6.008620689655173,0.2683236303925984
1114,88,231,143,0,0,7.891774891774892,0.28823640127988176
1115,4,230,226,0,0,6.969565217391304,0.27417884943990756
1116,246,246,0,0,0,10.829268292682928,0.2809357889497306
1117,246,246,0,0,0,9.829268292682928,0.24011946241911833
1118,235,235,0,0,0,10.238297872340425,0.31903982542280573
1119,33,235,202,0,0,7.621276595744681,0.29612656846699176
1120,0,235,235,0,0,6.280851063829787,0.3395890161847582
1121,238,243,5,0,0,8.736625514403292,0.27745468149508024
1122,0,241,241,0,0,6.477178423236515,0.3088520055325034
1123,0,242,242,0,0,6.553719008264463,0.24813963855834786
1124,0,232,232,0,0,6.7155172413793105,0.2563815494849975
1125,247,247,0,0,0,9.785425101214575,0.24238833481452948
1126,3,242,239,0,0,7.107438016528926,0.27056685298857813
1127,0,234,234,0,0,6.004273504273504,0.25320054290011396
1128,0,237,237,0,0,6.751054852320675,0.3064077808767791
1129,0,242,242,0,0,6.7809917355371905,0.29623469702685373
1130,64,240,176,0,0,7.708333333333333,0.2827754532775479
1131,0,244,244,0,0,6.573770491803279,0.2867165890845318
1132,3,237,234,0,0,6.9113924050632916,0.2760137309590206
1133,0,227,227,0,0,6.334801762114537,0.27679232778449564
1134,8,243,235,0,0,7.189300411522634,0.28633132673536793
1135,223,230,7,0,0,8.817391304347826,0.2721853047275493
1136,92,243,151,0,0,7.851851851851852,0.27548209366390936
1137,13,242,229,0,0,7.322314049586777,0.2774253283495081
1138,232,232,0,0,0,10.34051724137931,0.2688274369308928
1139,245,245,0,0,0,10.791836734693877,0.2884576781532248
1140,95,230,135,0,0,7.956521739130435,0.2775773685209783
1141,94,241,147,0,0,7.908713692946058,0.21663208852005483
1142,25,244,219,0,0,7.508196721311475,0.26742224920731
1143,113,230,117,0,0,7.982608695652174,0.2529713309284243
1144,168,235,67,0,0,8.229787234042552,0.2461174759047127
1145,242,242,0,0,0,10.822314049586776,0.27950001714618106
1146,0,229,229,0,0,6.122270742358078,0.24814218953497402
1147,0,229,229,0,0,6.506550218340611,0.27736918716004366
1148,0,238,238,0,0,6.109243697478991,0.32556820196433106
1149,246,246,0,0,0,10.483739837398375,0.2752447320391574
1150,0,241,241,0,0,6.809128630705394,0.28841632088519875
1151,0,237,237,0,0,6.991561181434599,0.25416577272402474
1152,75,241,166,0,0,7.784232365145228,0.2615836791148013
1153,0,240,240,0,0,6.225,0.2587866108786626
1154,0,227,227,0,0,6.255506607929515,0.2795602510623373
1155,0,226,226,0,0,6.097345132743363,0.23048180924287104
1156,233,233,0,0,0,10.257510729613735,0.29547136303092664
1157,62,232,170,0,0,7.775862068965517,0.30452306314375116
1158,0,232,232,0,0,6.176724137931035,0.2673346768174368
1159,104,235,131,0,0,7.9361702127659575,0.2822331332969649
1160,5,230,225,0,0,7.21304347826087,0.25572432124549005
1161,0,242,242,0,0,6.4958677685950414,0.2510201982099395
1162,244,244,0,0,0,9.73360655737705,0.28676718612966656
1163,52,234,182,0,0,7.6752136752136755,0.3146619713143355
1164,8,242,234,0,0,7.202479338842975,0.3032303418949973
1165,236,236,0,0,0,10.385593220338983,0.2804724125495921
1166,0,228,228,0,0,6.368421052631579,0.26895432413632864
1167,123,241,118,0,0,8.004149377593361,0.23748271092669407
1168,241,241,0,0,0,9.136929460580912,0.31867219917012335
1169,3,244,241,0,0,6.991803278688525,0.2715374755447586
1170,0,228,228,0,0,6.18859649122807,0.2858605765515099
1171,0,237,237,0,0,6.0042194092827,0.2245583923335505
1172,115,233,118,0,0,8.025751072961373,0.24071333431996617
1173,116,230,114,0,0,8.030434782608696,0.25671160053161063
1174,104,235,131,0,0,7.948936170212766,0.2965266412074925
1175,241,241,0,0,0,9.410788381742739,0.2763831258644586
1176,116,243,127,0,0,8.016460905349794,0.29724858007686017
1177,0,244,244,0,0,6.799180327868853,0.3092997368953641
1178,232,232,0,0,0,10.806034482758621,0.3301798775936696
1179,160,239,79,0,0,8.146443514644352,0.2851868780985225
1180,0,244,244,0,0,6.327868852459017,0.28712136544559497
1181,122,228,106,0,0,8.017543859649123,0.2728186104026551
1182,73,243,170,0,0,7.806584362139918,0.23929531000237697
1183,83,236,153,0,0,7.758474576271187,0.2690768121168382
1184,0,231,231,0,0,6.627705627705628,0.2781855825334076
1185,247,247,0,0,0,10.894736842105264,0.3059477963200677
1186,16,244,228,0,0,7.381147540983607,0.26976657896512385
1187,0,231,231,0,0,6.813852813852814,0.24780726519857127
1188,76,235,159,0,0,7.748936170212766,0.3170394617203099
1189,11,230,219,0,0,7.343478260869565,0.2614201632808084
1190,48,229,181,0,0,7.668122270742358,0.3016547920018351
1191,3,240,237,0,0,7.104166666666667,0.26943863319386585
1192,1,235,234,0,0,6.731914893617021,0.23124204400800152
1193,235,235,0,0,0,10.472340425531915,0.30158210583742295
1194,3,241,238,0,0,6.908713692946058,0.2832987551867215
1195,6,234,228,0,0,7.243589743589744,0.3052162429844839
1196,0,234,234,0,0,6.282051282051282,0.2806206668867607
1197,0,229,229,0,0,6.131004366812227,0.28100819734926946
1198,0,236,236,0,0,6.233050847457627,0.2816263974035308
1199,197,233,36,0,0,8.412017167381974,0.277785999704018
1200,27,235,208,0,0,7.476595744680851,0.2676122931442066
1201,1,238,237,0,0,6.873949579831932,0.3300358117930686
1202,242,242,0,0,0,9.830578512396695,0.24918555605089227
1203,0,242,242,0,0,6.06198347107438,0.2741504063646688
1204,242,242,0,0,0,9.611570247933884,0.2800315489866574
1205,27,235,208,0,0,7.548936170212766,0.2913984360792843
1206,11,235,224,0,0,7.31063829787234,0.2834333515184593
1207,27,239,212,0,0,7.527196652719665,0.29232446116521954
1208,57,240,183,0,0,7.645833333333333,0.2715306834030709
1209,0,236,236,0,0,6.0508474576271185,0.33782906599351026
1210,229,229,0,0,0,9.301310043668122,0.2553052938021944
1211,0,236,236,0,0,6.398305084745763,0.2747205192931823
1212,0,229,229,0,0,6.4803493449781655,0.2682525090017646
1213,224,232,8,0,0,8.650862068965518,0.26285639647708453
1214,0,236,236,0,0,6.686440677966102,0.27573025604038737
1215,220,246,26,0,0,8.5,0.2673469387755102
1216,237,237,0,0,0,9.49789029535865,0.2595294285918622
1217,0,236,236,0,0,6.453389830508475,0.274413992066354
1218,12,234,222,0,0,7.333333333333333,0.26609442060085836
1219,233,233,0,0,0,10.051502145922747,0.2387154062453819
1220,0,241,241,0,0,6.423236514522822,0.2701244813277981
1221,107,243,136,0,0,7.983539094650205,0.3550998197462817
1222,81,242,161,0,0,7.8264462809917354,0.2768080655670279
1223,20,236,216,0,0,7.538135593220339,0.27513523260006856
1224,235,235,0,0,0,10.71063829787234,0.27488634297145076
1225,0,227,227,0,0,6.3392070484581495,0.30478343924213114
1226,36,228,192,0,0,7.649122807017544,0.2816291830898798
1227,234,234,0,0,0,10.405982905982906,0.26794688382671644
1228,108,231,123,0,0,7.974025974025974,0.3297571993224151
1229,234,234,0,0,0,10.67094017094017,0.26464546421628515
1230,235,235,0,0,0,10.012765957446808,0.2605200945626531
1231,119,237,118,0,0,7.974683544303797,0.2874919545161994
1232,240,240,0,0,0,9.695833333333333,0.2627440725244083
1233,1,243,242,0,0,6.8806584362139915,0.3121450192157298
1234,0,229,229,0,0,6.4803493449781655,0.25948057917720324
1235,0,238,238,0,0,6.054621848739496,0.2965819239088043
1236,0,229,229,0,0,5.9825327510917035,0.2628514517735375
1237,71,232,161,0,0,7.775862068965517,0.2785490371697252
1238,22,228,206,0,0,7.464912280701754,0.24986474998068053
1239,231,231,0,0,0,9.506493506493506,0.3032185206098328
1240,1,242,241,0,0,6.909090909090909,0.27385892116182575
1241,5,241,236,0,0,7.066390041493776,0.2205739972337445
1242,115,230,115,0,0,8.008695652173913,0.24446554015568883
1243,0,241,241,0,0,6.4896265560165975,0.284266943291838
1244,223,241,18,0,0,8.535269709543568,0.2747925311203289
1245,0,243,243,0,0,6.102880658436214,0.2992891881780797
1246,0,232,232,0,0,6.508620689655173,0.31161367368264165
1247,244,244,0,0,0,9.651639344262295,0.24440059367199132
1248,0,234,234,0,0,6.478632478632479,0.2763655038333139
1249,243,243,0,0,0,8.901234567901234,0.2794612794612867
1250,2,242,240,0,0,7.099173553719008,0.2639827166420905
1251,228,230,2,0,0,9.11304347826087,0.27537497626733204
1252,0,238,238,0,0,6.550420168067227,0.29913484381094224
1253,0,239,239,0,0,6.171548117154812,0.243556836960728
1254,41,229,188,0,0,7.593886462882096,0.3124186010878762
1255,55,243,188,0,0,7.695473251028806,0.2539876883311231
1256,0,239,239,0,0,6.857740585774058,0.23177806687528893
1257,0,229,229,0,0,6.777292576419214,0.29667509384815977
1258,0,229,229,0,0,5.956331877729258,0.32264613498812633
1259,86,234,148,0,0,7.82051282051282,0.2509078903928713
1260,0,231,231,0,0,6.108225108225108,0.2969320534537948
1261,244,244,0,0,0,9.315573770491802,0.2909498751939615
1262,2,230,228,0,0,6.891304347826087,0.27197645718625335
1263,232,232,0,0,0,9.318965517241379,0.25279892521271724
1264,236,236,0,0,0,10.639830508474576,0.2739812477461299
1265,238,238,0,0,0,9.411764705882353,0.2769918093819743
1266,237,237,0,0,0,9.531645569620252,0.2670027891010589
1267,241,241,0,0,0,10.186721991701244,0.2774896265560225
1268,174,245,71,0,0,8.236734693877551,0.2961860153897656
1269,0,232,232,0,0,6.512931034482759,0.28554635020152613
1270,222,233,11,0,0,8.772532188841202,0.2540698534852677
1271,0,240,240,0,0,6.104166666666667,0.286175034867506
1272,19,234,215,0,0,7.431623931623932,0.2635449910128002
1273,146,229,83,0,0,8.148471615720524,0.2761051099364123
1274,0,234,234,0,0,6.243589743589744,0.288048861010235
1275,234,234,0,0,0,9.517094017094017,0.26794688382671644
1276,1,235,234,0,0,6.910638297872341,0.20992907801418267
1277,0,243,243,0,0,6.032921810699588,0.2716389484066218
1278,155,242,87,0,0,8.119834710743802,0.2884846198690013
1279,2,227,225,0,0,7.167400881057269,0.26388834743284756
1280,0,240,240,0,0,6.804166666666666,0.2669281729428183
1281,0,241,241,0,0,6.095435684647303,0.30335408022130345
1282,240,243,3,0,0,8.901234567901234,0.23813896541169993
1283,1,230,229,0,0,6.8,0.3004366812227042
1284,83,236,153,0,0,7.822033898305085,0.30010818608005796
1285,0,230,230,0,0,6.339130434782609,0.2687677995063615
1286,24,241,217,0,0,7.4979253112033195,0.2927040110650069
1287,7,230,223,0,0,7.191304347826087,0.2776533130814467
1288,0,242,242,0,0,6.132231404958677,0.2811974897980147
1289,0,236,236,0,0,6.029661016949152,0.30124413992066656
1290,235,236,1,0,0,8.911016949152541,0.26013342949874174
1291,0,245,245,0,0,6.612244897959184,0.279357644697223
1292,238,238,0,0,0,10.331932773109244,0.2564443498918484
1293,234,234,0,0,0,9.175213675213675,0.30822420307398435
1294,80,232,152,0,0,7.900862068965517,0.26285639647708453
1295,0,238,238,0,0,6.689075630252101,0.27422614615466717
1296,225,228,3,0,0,8.824561403508772,0.3038874719839257
1297,121,242,121,0,0,8.024793388429751,0.31473543431295553
1298,0,241,241,0,0,6.323651452282157,0.24481327800829908
1299,0,229,229,0,0,6.414847161572053,0.27890140197655855
1300,0,238,238,0,0,6.7899159663865545,0.25947594227564197
1301,37,243,206,0,0,7.604938271604938,0.28956228956229263
1302,0,242,242,0,0,6.243801652892562,0.28471245842049475
1303,21,230,209,0,0,7.395652173913043,0.31002468198215366
1304,236,236,0,0,0,10.09322033898305,0.2551027767760543
1305,131,236,105,0,0,8.063559322033898,0.25551749008294056
1306,235,236,1,0,0,9.021186440677965,0.25912369275152897
1307,11,241,230,0,0,7.331950207468879,0.2643499308437034
1308,39,241,202,0,0,7.568464730290456,0.27966804979253085
1309,75,235,160,0,0,7.817021276595745,0.2868885251863946
1310,0,242,242,0,0,5.983471074380165,0.27358458214739095
1311,5,231,226,0,0,7.025974025974026,0.2601919819311107
1312,0,243,243,0,0,6.773662551440329,0.24194810053395938
1313,247,247,0,0,0,10.1417004048583,0.2603271781705647
1314,104,234,130,0,0,7.914529914529915,0.2415905506034236
1315,246,246,0,0,0,10.674796747967479,0.3183009789281493
1316,38,237,199,0,0,7.60337552742616,0.2996495744832982
1317,67,231,164,0,0,7.7272727272727275,0.268774703557313
1318,6,234,228,0,0,7.230769230769231,0.27269725982172094
1319,233,233,0,0,0,9.605150214592275,0.29169749889004004
1320,216,241,25,0,0,8.547717842323651,0.29875518672198875
1321,50,241,191,0,0,7.655601659751038,0.2683955739972362
1322,0,242,242,0,0,6.24793388429752,0.3117177051541427
1323,29,239,210,0,0,7.489539748953975,0.29295735030413994
1324,166,238,72,0,0,8.205882352941176,0.24857284686026535
1325,145,230,85,0,0,8.126086956521739,0.2678754509208263
1326,0,238,238,0,0,6.487394957983193,0.27621175052299496
1327,0,237,237,0,0,5.9957805907173,0.28388042623185555
1328,0,232,232,0,0,6.228448275862069,0.3155508284818605
1329,86,238,152,0,0,7.785714285714286,0.2787823990355669
1330,116,238,122,0,0,7.970588235294118,0.2649540828989851
1331,29,238,209,0,0,7.5210084033613445,0.2674892741906891
1332,222,235,13,0,0,8.71063829787234,0.25779232587743367
1333,99,231,132,0,0,7.896103896103896,0.25872388481083874
1334,0,243,243,0,0,6.711934156378601,0.28857599564670344
1335,229,232,3,0,0,9.017241379310345,0.2854157336915898
1336,0,240,240,0,0,6.654166666666667,0.2773884239888434
1337,194,233,39,0,0,8.433476394849786,0.2811158798283251
1338,53,236,183,0,0,7.648305084745763,0.28855030652722485
1339,27,234,207,0,0,7.619658119658119,0.2881955907706965
1340,238,239,1,0,0,9.418410041841005,0.3031890580499932
1341,0,236,236,0,0,6.419491525423729,0.27008654886404326
1342,11,240,229,0,0,7.216666666666667,0.23737796373779738
1343,114,232,118,0,0,7.978448275862069,0.2203127332437653
1344,4,239,235,0,0,7.079497907949791,0.27516613339896845
1345,212,245,33,0,0,8.424489795918367,0.278086316493813
1346,141,229,88,0,0,8.14410480349345,0.2817743047575309
1347,113,238,125,0,0,7.899159663865547,0.30202460731127945
1348,0,236,236,0,0,6.809322033898305,0.2741254958528635
1349,7,240,233,0,0,7.2125,0.30193514644351616
1350,106,245,139,0,0,7.906122448979592,0.26574105051856695
1351,76,236,160,0,0,7.779661016949152,0.28315903353768784
1352,231,231,0,0,0,10.021645021645021,0.2386598908337992
1353,110,242,132,0,0,7.913223140495868,0.2455505641095993
1354,13,230,217,0,0,7.3304347826086955,0.28334915511676506
1355,246,246,0,0,0,10.451219512195122,0.2812842210054775
1356,0,235,235,0,0,6.617021276595745,0.2629569012547769
1357,0,241,241,0,0,6.518672199170124,0.267358229598896
1358,0,228,228,0,0,6.776315789473684,0.2625202875029003
1359,0,228,228,0,0,6.416666666666667,0.2705580029368549
1360,7,242,235,0,0,7.276859504132231,0.284026610884404
1361,107,235,128,0,0,8.0,0.3076923076923077
1362,0,242,242,0,0,6.4421487603305785,0.2808717122183776
1363,0,228,228,0,0,7.0131578947368425,0.33022258288894296
1364,18,232,214,0,0,7.392241379310345,0.2913681146439786
1365,232,232,0,0,0,10.870689655172415,0.26026272577997367
1366,0,230,230,0,0,6.730434782608696,0.3287640022783355
1367,94,235,141,0,0,7.842553191489362,0.26997635933806036
1368,0,236,236,0,0,6.110169491525424,0.27717273710782425
1369,34,246,212,0,0,7.508130081300813,0.2836071013771363
1370,246,246,0,0,0,10.0,0.2612244897959184
1371,0,228,228,0,0,6.2105263157894735,0.2990957570136783
1372,0,232,232,0,0,6.987068965517241,0.2639013285565045
1373,50,243,193,0,0,7.6419753086419755,0.2638506274869925
1374,0,238,238,0,0,6.2899159663865545,0.26580505619969264
1375,0,231,231,0,0,6.54978354978355,0.2746847355543018
1376,246,246,0,0,0,10.853658536585366,0.2560477849676503
1377,243,243,0,0,0,10.62962962962963,0.325068870523421
1378,0,233,233,0,0,6.23175965665236,0.2908835281929881
1379,0,231,231,0,0,6.194805194805195,0.23579898362507304
1380,1,232,231,0,0,6.853448275862069,0.2901179280489601
1381,0,235,235,0,0,6.3319148936170215,0.30816512093107845
1382,3,232,229,0,0,6.918103448275862,0.26599119271532873
1383,231,234,3,0,0,8.88034188034188,0.21738014012692752
1384,24,230,206,0,0,7.452173913043478,0.3186633757357167
1385,14,232,218,0,0,7.379310344827586,0.2797432452604853
1386,0,235,235,0,0,6.774468085106383,0.2352427714129854
1387,139,233,94,0,0,8.098712446351932,0.23590350747372996
1388,182,244,62,0,0,8.295081967213115,0.27470822370640297
1389,1,231,230,0,0,6.779220779220779,0.2510446075663466
1390,6,231,225,0,0,7.186147186147186,0.29128552606813646
1391,0,235,235,0,0,6.906382978723404,0.24760865611929497
1392,95,239,144,0,0,7.912133891213389,0.315776519812948
1393,237,237,0,0,0,10.38396624472574,0.27991132088964615
1394,0,240,240,0,0,6.254166666666666,0.2824093444909309
1395,245,245,0,0,0,10.126530612244897,0.3158916025426539
1396,0,230,230,0,0,6.747826086956522,0.3029428517182478
1397,0,238,238,0,0,6.084033613445378,0.2713895684856242
1398,33,245,212,0,0,7.481632653061224,0.3244563399130129
1399,0,236,236,0,0,6.228813559322034,0.28784709700684813
1400,0,235,235,0,0,6.1191489361702125,0.24215311874886383
1401,0,227,227,0,0,6.8061674008810575,0.28084675061401176
1402,16,232,216,0,0,7.426724137931035,0.28032168980444977
1403,0,228,228,0,0,6.337719298245614,0.27751371821624576
1404,33,236,203,0,0,7.567796610169491,0.2719798052650576
1405,238,239,1,0,0,8.97907949790795,0.2642663760064757
1406,116,238,122,0,0,8.046218487394958,0.2214835301209119
1407,0,228,228,0,0,6.171052631578948,0.28338743334106486
1408,238,238,0,0,0,10.184873949579831,0.26947487855901686
1409,0,229,229,0,0,6.08296943231441,0.2869455297632716
1410,0,228,228,0,0,6.421052631578948,0.31532575933225426
1411,0,226,226,0,0,6.252212389380531,0.27832841691248983
1412,4,239,235,0,0,7.2761506276150625,0.2595548679722955
1413,0,231,231,0,0,6.523809523809524,0.28530020703933784
1414,246,246,0,0,0,9.560975609756097,0.2881035340965633
1415,232,232,0,0,0,10.551724137931034,0.27436930885206096
1416,237,237,0,0,0,10.388185654008439,0.2554530501322962
1417,197,235,38,0,0,8.382978723404255,0.3313329696308453
1418,1,242,241,0,0,6.681818181818182,0.27593360995850624
1419,209,240,31,0,0,8.529166666666667,0.29203277545327855
1420,22,231,209,0,0,7.515151515151516,0.2943346508563912
1421,0,226,226,0,0,6.115044247787611,0.23559488692231956
1422,0,229,229,0,0,6.034934497816594,0.2707040527081932
1423,62,237,175,0,0,7.7215189873417724,0.2950010727311765
1424,119,237,118,0,0,7.953586497890296,0.3071586926982753
1425,0,227,227,0,0,6.1938325991189425,0.26314763556976395
1426,0,237,237,0,0,6.670886075949367,0.29800472001716116
1427,212,230,18,0,0,8.504347826086956,0.2860072147332374
1428,229,232,3,0,0,9.056034482758621,0.2868898343036263
1429,2,232,230,0,0,6.969827586206897,0.24583893118375524
1430,69,240,171,0,0,7.745833333333334,0.2322001394700104
1431,0,229,229,0,0,6.554585152838428,0.29196353328736796
1432,0,231,231,0,0,6.458874458874459,0.3102578580839453
1433,44,245,201,0,0,7.563265306122449,0.28798929407829016
1434,24,242,218,0,0,7.471074380165289,0.2584959363533496
1435,240,240,0,0,0,10.158333333333333,0.34302649930265094
1436,0,233,233,0,0,6.875536480686695,0.28185585318928574
1437,0,243,243,0,0,6.012345679012346,0.24364860728497315
1438,0,240,240,0,0,6.2,0.32803347280334577
1439,0,242,242,0,0,6.946280991735537,0.26681183772847233
1440,0,238,238,0,0,6.315126050420168,0.2673651739176667
1441,0,242,242,0,0,5.975206611570248,0.2898391687527896
1442,193,239,46,0,0,8.364016736401673,0.28290144509686677
1443,18,239,221,0,0,7.389121338912134,0.25551140958475477
1444,0,234,234,0,0,6.410256410256411,0.268735556289205
1445,0,231,231,0,0,6.787878787878788,0.23741765480895677
1446,53,232,179,0,0,7.663793103448276,0.2934020002985523
1447,231,231,0,0,0,10.891774891774892,0.2708450969320478
1448,232,232,0,0,0,9.323275862068966,0.27166368114643324
1449,2,240,238,0,0,7.1125,0.3094665271966512
1450,227,236,9,0,0,8.80084745762712,0.21123332131265146
1451,122,245,123,0,0,8.004081632653062,0.2909668785547019
1452,240,240,0,0,0,10.1875,0.236663179916318
1453,0,238,238,0,0,6.331932773109243,0.29863844271886025
1454,0,240,240,0,0,6.2625,0.23624476987447546
1455,0,243,243,0,0,6.106995884773663,0.22817399585076126
1456,19,241,222,0,0,7.406639004149378,0.28395573997233897
1457,3,235,232,0,0,6.885106382978724,0.30725586470267197
1458,11,236,225,0,0,7.313559322033898,0.2927515326361321
1459,1,228,227,0,0,6.706140350877193,0.3317682973954671
1460,0,235,235,0,0,6.438297872340425,0.26433897072194634
1461,33,234,201,0,0,7.572649572649572,0.28010711272513755
1462,120,228,108,0,0,8.0,0.32599118942731276
1463,6,231,225,0,0,7.121212121212121,0.24611330698286982
